_id,Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
1337,2024-01-28T20:00:00,0.879,1.470,5.739,11.699,135.00,27.900
1338,2024-01-28T20:30:00,0.852,1.400,6.111,10.738,116.00,27.950
1339,2024-01-28T21:00:00,0.816,1.240,5.997,12.070,129.00,27.950
1340,2024-01-28T21:30:00,0.833,1.380,5.814,12.110,125.00,27.950
1341,2024-01-28T22:00:00,0.882,1.360,6.099,10.935,128.00,28.050
1342,2024-01-28T22:30:00,0.853,1.430,5.880,10.894,125.00,28.000
1343,2024-01-28T23:00:00,0.878,1.560,5.792,10.846,128.00,28.000
1344,2024-01-28T23:30:00,0.911,1.540,5.826,11.407,120.00,28.000
1345,2024-01-29T00:00:00,0.820,1.760,5.227,10.386,123.00,28.000
1346,2024-01-29T00:30:00,0.906,1.900,5.529,10.304,120.00,27.950
1347,2024-01-29T01:00:00,0.832,1.330,5.457,9.879,120.00,27.950
1348,2024-01-29T01:30:00,0.854,1.430,5.449,9.778,116.00,27.950
1349,2024-01-29T02:00:00,0.824,1.660,4.961,11.465,125.00,27.900
1350,2024-01-29T02:30:00,0.866,1.340,5.203,9.376,115.00,27.850
1351,2024-01-29T03:00:00,0.863,1.520,5.188,10.773,118.00,27.750
1352,2024-01-29T03:30:00,0.802,1.150,5.093,12.069,108.00,27.800
1353,2024-01-29T04:00:00,0.817,1.500,4.898,8.791,118.00,27.900
1354,2024-01-29T04:30:00,0.822,1.250,4.977,9.309,122.00,27.900
1355,2024-01-29T05:00:00,0.853,1.390,5.279,10.146,115.00,27.900
1356,2024-01-29T05:30:00,0.841,1.470,5.437,10.274,102.00,27.850
1357,2024-01-29T06:00:00,0.858,1.260,5.329,9.817,123.00,27.800
1358,2024-01-29T06:30:00,0.815,1.120,5.261,12.057,116.00,27.800
1359,2024-01-29T07:00:00,0.828,1.240,5.317,9.840,108.00,27.850
1360,2024-01-29T07:30:00,0.808,1.320,5.309,12.120,112.00,27.850
1361,2024-01-29T08:00:00,0.768,1.160,5.275,11.560,104.00,27.850
1362,2024-01-29T08:30:00,0.758,1.140,5.359,11.476,108.00,27.950
1363,2024-01-29T09:00:00,0.800,1.340,5.611,7.896,125.00,27.950
1364,2024-01-29T09:30:00,0.730,1.120,5.267,11.375,106.00,27.950
1365,2024-01-29T10:00:00,0.791,1.310,5.376,10.907,105.00,27.800
1366,2024-01-29T10:30:00,0.754,1.220,4.974,12.041,115.00,27.950
1367,2024-01-29T11:00:00,0.769,1.390,5.249,9.376,126.00,27.950
1368,2024-01-29T11:30:00,0.758,1.230,5.440,11.400,116.00,28.050
1369,2024-01-29T12:00:00,0.747,1.260,5.464,12.060,102.00,28.100
1370,2024-01-29T12:30:00,0.831,1.380,5.937,9.340,95.00,28.150
1371,2024-01-29T13:00:00,0.746,1.200,5.798,11.441,101.00,28.150
1372,2024-01-29T13:30:00,0.802,1.300,5.888,11.449,105.00,28.150
1373,2024-01-29T14:00:00,0.788,1.250,5.564,10.140,101.00,28.250
1374,2024-01-29T14:30:00,0.797,1.340,5.565,11.379,111.00,28.450
1375,2024-01-29T15:00:00,0.717,1.270,5.213,9.866,113.00,28.450
1376,2024-01-29T15:30:00,0.752,1.530,5.077,11.462,118.00,28.350
1377,2024-01-29T16:00:00,0.774,1.220,5.103,9.803,101.00,28.300
1378,2024-01-29T16:30:00,0.781,1.080,4.721,11.378,98.00,28.250
1379,2024-01-29T17:00:00,0.772,1.330,4.799,9.006,109.00,28.200
1380,2024-01-29T17:30:00,0.787,1.230,4.752,9.388,105.00,28.100
1381,2024-01-29T18:00:00,0.800,1.360,4.707,11.333,108.00,28.100
1382,2024-01-29T18:30:00,0.888,1.530,5.156,10.803,118.00,27.950
1383,2024-01-29T19:00:00,0.805,1.370,4.882,11.354,113.00,27.800
1384,2024-01-29T19:30:00,0.856,1.360,4.950,11.121,115.00,27.800
1385,2024-01-29T20:00:00,0.823,1.450,4.802,10.739,116.00,27.900
1386,2024-01-29T20:30:00,0.796,1.270,4.682,8.282,118.00,27.950
1387,2024-01-29T21:00:00,0.833,1.400,4.906,9.950,111.00,27.950
1388,2024-01-29T21:30:00,0.839,1.390,4.930,11.264,113.00,27.950
1389,2024-01-29T22:00:00,0.823,1.430,4.954,10.964,115.00,28.000
1390,2024-01-29T22:30:00,0.874,1.380,5.289,10.865,113.00,27.950
1391,2024-01-29T23:00:00,0.856,1.410,5.140,10.258,112.00,28.100
1392,2024-01-29T23:30:00,0.858,1.610,5.161,10.211,119.00,28.250
1393,2024-01-30T00:00:00,0.845,1.360,4.889,8.109,112.00,28.250
1394,2024-01-30T00:30:00,0.909,1.610,5.400,10.291,106.00,28.300
1395,2024-01-30T01:00:00,0.890,1.620,5.063,10.772,111.00,28.400
1396,2024-01-30T01:30:00,0.980,1.710,4.975,8.838,118.00,28.400
1397,2024-01-30T02:00:00,1.003,1.540,5.094,10.907,126.00,28.400
1398,2024-01-30T02:30:00,1.036,1.710,4.814,8.243,119.00,28.450
1399,2024-01-30T03:00:00,1.098,1.880,4.970,8.543,133.00,28.450
1400,2024-01-30T03:30:00,1.046,1.940,4.853,8.802,123.00,28.450
1401,2024-01-30T04:00:00,1.071,1.770,5.180,8.513,125.00,28.400
1402,2024-01-30T04:30:00,1.102,2.130,5.310,7.787,135.00,28.250
1403,2024-01-30T05:00:00,1.044,1.960,5.261,8.540,130.00,28.250
1404,2024-01-30T05:30:00,1.133,1.810,5.488,8.153,113.00,28.200
1405,2024-01-30T06:00:00,1.127,1.840,5.633,7.625,132.00,28.350
1406,2024-01-30T06:30:00,1.164,2.050,5.650,7.310,133.00,28.400
1407,2024-01-30T07:00:00,1.162,1.850,5.593,7.362,129.00,28.500
1408,2024-01-30T07:30:00,1.116,2.100,5.581,7.825,128.00,28.600
1409,2024-01-30T08:00:00,1.109,1.590,5.750,7.563,133.00,28.600
1410,2024-01-30T08:30:00,1.145,1.710,5.976,7.837,130.00,28.700
1411,2024-01-30T09:00:00,1.197,1.990,5.909,7.850,129.00,28.700
1412,2024-01-30T09:30:00,1.177,2.280,5.933,7.278,135.00,28.600
1413,2024-01-30T10:00:00,1.208,2.200,6.179,7.606,129.00,28.550
1414,2024-01-30T10:30:00,1.156,2.060,6.297,7.098,128.00,28.500
1415,2024-01-30T11:00:00,1.224,2.040,6.158,7.308,128.00,28.600
1416,2024-01-30T11:30:00,1.211,2.290,5.596,7.520,133.00,28.650
1417,2024-01-30T12:00:00,1.315,2.150,5.422,7.597,139.00,28.600
1418,2024-01-30T12:30:00,1.447,2.300,5.425,7.814,137.00,28.500
1419,2024-01-30T13:00:00,1.498,2.330,5.511,7.045,139.00,28.550
1420,2024-01-30T13:30:00,1.669,2.730,5.127,6.131,137.00,28.500
1421,2024-01-30T14:00:00,1.676,2.740,5.142,5.937,139.00,28.500
1422,2024-01-30T14:30:00,1.685,3.100,5.081,5.829,125.00,28.450
1423,2024-01-30T15:00:00,1.744,2.930,5.030,6.141,132.00,28.450
1424,2024-01-30T15:30:00,1.703,3.020,4.879,6.761,132.00,28.450
1425,2024-01-30T16:00:00,1.787,3.100,4.981,6.787,125.00,28.350
1426,2024-01-30T16:30:00,1.801,3.765,5.011,5.807,133.00,28.350
1427,2024-01-30T17:00:00,1.918,3.560,5.218,6.974,130.00,28.400
1428,2024-01-30T17:30:00,2.150,3.570,5.364,6.354,129.00,28.450
1429,2024-01-30T18:00:00,2.224,3.641,5.437,6.163,128.00,28.350
1430,2024-01-30T18:30:00,2.094,3.310,5.312,6.738,129.00,28.300
1431,2024-01-30T19:00:00,2.267,3.995,5.330,5.994,126.00,28.300
1432,2024-01-30T19:30:00,2.250,3.570,5.477,7.055,126.00,28.250
1433,2024-01-30T20:00:00,2.187,3.786,5.544,7.579,119.00,28.250
1434,2024-01-30T20:30:00,2.311,5.195,5.338,8.148,119.00,28.250
1435,2024-01-30T21:00:00,2.188,4.050,5.507,8.148,115.00,28.250
1436,2024-01-30T21:30:00,2.338,4.207,5.462,7.269,118.00,28.150
1437,2024-01-30T22:00:00,2.312,3.710,5.777,8.135,115.00,28.150
1438,2024-01-30T22:30:00,2.260,3.720,5.752,8.117,120.00,28.150
1439,2024-01-30T23:00:00,2.325,3.880,5.959,7.853,115.00,28.150
1440,2024-01-30T23:30:00,2.116,3.270,5.781,8.028,112.00,28.150
1441,2024-01-31T00:00:00,2.012,3.320,5.497,8.499,122.00,28.150
1442,2024-01-31T00:30:00,1.995,3.440,5.677,8.721,112.00,28.150
1443,2024-01-31T01:00:00,2.104,3.100,5.882,8.260,115.00,28.100
1444,2024-01-31T01:30:00,2.059,3.380,5.859,8.183,113.00,28.100
1445,2024-01-31T02:00:00,1.970,3.390,5.711,8.198,115.00,28.050
1446,2024-01-31T02:30:00,2.169,3.620,6.015,8.278,109.00,28.050
1447,2024-01-31T03:00:00,2.079,3.210,6.030,7.847,102.00,28.050
1448,2024-01-31T03:30:00,2.138,3.490,5.913,8.127,104.00,28.050
1449,2024-01-31T04:00:00,1.912,3.040,5.519,8.194,105.00,28.050
1450,2024-01-31T04:30:00,1.879,3.250,5.702,8.516,105.00,28.050
1451,2024-01-31T05:00:00,1.881,2.726,5.685,8.202,106.00,28.050
1452,2024-01-31T05:30:00,2.020,2.880,5.669,8.379,104.00,28.050
1453,2024-01-31T06:00:00,1.856,3.040,5.646,8.215,109.00,28.000
1454,2024-01-31T06:30:00,1.944,3.100,5.569,8.165,97.00,28.000
1455,2024-01-31T07:00:00,1.685,3.405,4.981,8.375,113.00,28.000
1456,2024-01-31T07:30:00,1.826,3.040,5.279,8.131,99.00,28.000
1457,2024-01-31T08:00:00,1.873,3.150,5.209,7.855,108.00,28.000
1458,2024-01-31T08:30:00,1.820,3.427,5.431,7.867,104.00,28.000
1459,2024-01-31T09:00:00,1.841,3.230,5.389,7.788,102.00,27.950
1460,2024-01-31T09:30:00,1.808,3.230,5.417,7.926,97.00,27.950
1461,2024-01-31T10:00:00,1.764,2.820,5.095,7.233,115.00,27.950
1462,2024-01-31T10:30:00,1.833,3.370,5.213,7.906,109.00,27.950
1463,2024-01-31T11:00:00,1.758,2.900,5.021,7.572,104.00,27.950
1464,2024-01-31T11:30:00,2.046,3.290,5.285,7.434,106.00,27.900
1465,2024-01-31T12:00:00,1.889,3.349,5.206,6.394,113.00,27.900
1466,2024-01-31T12:30:00,2.117,3.670,5.353,7.427,112.00,27.900
1467,2024-01-31T13:00:00,2.039,3.760,5.095,7.165,108.00,27.900
1468,2024-01-31T13:30:00,2.022,3.463,5.343,7.454,118.00,27.900
1469,2024-01-31T14:00:00,2.024,3.132,5.235,7.475,119.00,27.900
1470,2024-01-31T14:30:00,1.916,3.140,5.390,7.284,126.00,27.850
1471,2024-01-31T15:00:00,2.046,3.031,5.278,6.634,120.00,27.850
1472,2024-01-31T15:30:00,2.157,3.768,5.363,7.589,137.00,27.850
1473,2024-01-31T16:00:00,2.159,2.985,5.337,6.776,116.00,27.850
1474,2024-01-31T16:30:00,2.165,3.637,5.500,7.532,132.00,27.850
1475,2024-01-31T17:00:00,2.135,3.460,5.396,6.804,129.00,27.850
1476,2024-01-31T17:30:00,2.191,3.498,5.397,7.306,130.00,27.850
1477,2024-01-31T18:00:00,2.233,3.730,5.531,7.658,112.00,27.850
1478,2024-01-31T18:30:00,2.286,4.194,5.589,7.810,125.00,27.850
1479,2024-01-31T19:00:00,2.131,3.952,5.471,8.000,112.00,27.800
1480,2024-01-31T19:30:00,2.280,3.490,5.497,7.771,116.00,27.800
1481,2024-01-31T20:00:00,2.372,3.388,5.855,7.063,108.00,27.750
1482,2024-01-31T20:30:00,2.236,3.130,5.513,8.211,116.00,27.750
1483,2024-01-31T21:00:00,2.425,3.830,5.915,8.146,111.00,27.750
1484,2024-01-31T21:30:00,2.229,3.844,5.590,7.944,104.00,27.700
1485,2024-01-31T22:00:00,2.158,3.070,5.776,8.395,105.00,27.650
1486,2024-01-31T22:30:00,2.326,3.700,5.991,8.087,106.00,27.650
1487,2024-01-31T23:00:00,2.212,4.107,5.534,8.101,104.00,27.650
1488,2024-01-31T23:30:00,2.260,3.525,5.783,8.059,104.00,27.650
1489,2024-02-01T00:00:00,2.379,3.880,5.960,8.474,104.00,27.650
1490,2024-02-01T00:30:00,2.375,3.710,5.997,8.777,101.00,27.650
1491,2024-02-01T01:00:00,2.122,3.270,5.498,8.213,104.00,27.650
1492,2024-02-01T01:30:00,2.178,3.590,5.555,8.533,102.00,27.650
1493,2024-02-01T02:00:00,2.349,3.880,5.801,8.396,99.00,27.650
1494,2024-02-01T02:30:00,2.040,3.554,5.467,8.189,102.00,27.650
1495,2024-02-01T03:00:00,2.314,4.980,5.747,7.885,111.00,27.650
1496,2024-02-01T03:30:00,2.169,3.899,5.621,8.440,105.00,27.650
1497,2024-02-01T04:00:00,1.930,3.290,5.277,7.627,104.00,27.650
1498,2024-02-01T04:30:00,2.187,3.437,5.833,8.163,99.00,27.600
1499,2024-02-01T05:00:00,2.146,3.350,5.664,7.854,101.00,27.650
1500,2024-02-01T05:30:00,1.996,3.245,5.488,8.087,105.00,27.650
1501,2024-02-01T06:00:00,2.049,3.535,5.207,7.855,106.00,27.650
1502,2024-02-01T06:30:00,1.890,2.930,5.558,8.472,104.00,27.650
1503,2024-02-01T07:00:00,1.982,3.320,5.961,7.924,104.00,27.650
1504,2024-02-01T07:30:00,1.917,3.210,5.458,7.260,105.00,27.650
1505,2024-02-01T08:00:00,1.881,3.335,5.378,7.304,98.00,27.650
1506,2024-02-01T08:30:00,2.022,3.280,5.467,7.888,102.00,27.650
1507,2024-02-01T09:00:00,2.056,4.129,5.298,8.148,99.00,27.650
1508,2024-02-01T09:30:00,2.003,3.460,5.636,8.440,90.00,27.650
1509,2024-02-01T10:00:00,1.983,3.530,5.513,8.461,98.00,27.650
1510,2024-02-01T10:30:00,1.983,3.160,5.661,7.557,104.00,27.650
1511,2024-02-01T11:00:00,1.906,3.400,5.223,7.062,104.00,27.650
1512,2024-02-01T11:30:00,1.922,3.350,5.412,7.911,102.00,27.650
1513,2024-02-01T12:00:00,1.916,3.130,5.469,7.811,101.00,27.700
1514,2024-02-01T12:30:00,2.058,3.540,5.856,8.017,105.00,27.700
1515,2024-02-01T13:00:00,1.981,3.260,5.840,7.822,102.00,27.750
1516,2024-02-01T13:30:00,1.950,3.410,5.826,8.065,95.00,27.700
1517,2024-02-01T14:00:00,1.884,2.950,5.490,7.584,98.00,27.750
1518,2024-02-01T14:30:00,1.974,3.300,5.588,7.834,91.00,27.750
1519,2024-02-01T15:00:00,1.969,3.050,5.810,7.883,99.00,27.750
1520,2024-02-01T15:30:00,2.001,3.520,5.986,8.200,94.00,27.750
1521,2024-02-01T16:00:00,1.871,3.370,5.568,8.169,92.00,27.800
1522,2024-02-01T16:30:00,1.795,2.850,5.381,7.324,85.00,27.850
1523,2024-02-01T17:00:00,1.721,3.040,5.374,8.406,97.00,27.800
1524,2024-02-01T17:30:00,1.957,3.710,5.779,8.202,92.00,27.800
1525,2024-02-01T18:00:00,1.790,3.150,5.697,8.135,91.00,27.800
1526,2024-02-01T18:30:00,1.804,2.960,5.501,8.146,97.00,27.800
1527,2024-02-01T19:00:00,1.817,3.010,5.457,8.170,85.00,27.800
1528,2024-02-01T19:30:00,1.765,2.730,5.270,7.844,87.00,27.750
1529,2024-02-01T20:00:00,1.751,2.980,5.345,7.787,90.00,27.750
1530,2024-02-01T20:30:00,1.734,2.680,5.281,8.206,90.00,27.750
1531,2024-02-01T21:00:00,1.689,3.000,5.339,7.585,98.00,27.750
1532,2024-02-01T21:30:00,1.723,2.910,5.529,7.572,87.00,27.750
1533,2024-02-01T22:00:00,1.808,3.240,5.429,7.873,90.00,27.700
1534,2024-02-01T22:30:00,1.592,3.370,5.186,7.851,91.00,27.700
1535,2024-02-01T23:00:00,1.739,3.020,5.457,7.582,90.00,27.700
1536,2024-02-01T23:30:00,1.641,2.820,5.224,7.677,88.00,27.700
1537,2024-02-02T00:00:00,1.569,2.620,5.267,7.327,80.00,27.700
1538,2024-02-02T00:30:00,1.510,2.990,5.168,7.256,94.00,27.700
1539,2024-02-02T01:00:00,1.495,2.600,5.239,7.530,106.00,27.750
1540,2024-02-02T01:30:00,1.413,2.340,5.377,7.577,85.00,27.700
1541,2024-02-02T02:00:00,1.454,2.840,5.493,7.852,80.00,27.750
1542,2024-02-02T02:30:00,1.460,2.670,5.544,7.047,78.00,27.700
1543,2024-02-02T03:00:00,1.370,2.390,5.450,7.541,90.00,27.700
1544,2024-02-02T03:30:00,1.453,2.580,5.417,7.729,85.00,27.650
1545,2024-02-02T04:00:00,1.341,2.390,5.666,7.057,84.00,27.650
1546,2024-02-02T04:30:00,1.482,2.570,5.518,7.597,85.00,27.650
1547,2024-02-02T05:00:00,1.359,2.430,5.715,7.273,78.00,27.650
1548,2024-02-02T05:30:00,1.299,2.060,5.421,7.294,75.00,27.650
1549,2024-02-02T06:00:00,1.290,1.880,5.625,6.802,87.00,27.650
1550,2024-02-02T06:30:00,1.319,1.960,5.635,7.238,94.00,27.600
1551,2024-02-02T07:00:00,1.303,2.500,5.707,7.038,77.00,27.650
1552,2024-02-02T07:30:00,1.191,2.590,5.495,7.487,81.00,27.650
1553,2024-02-02T08:00:00,1.320,2.340,5.862,7.212,78.00,27.650
1554,2024-02-02T08:30:00,1.365,2.220,6.015,7.523,70.00,27.700
1555,2024-02-02T09:00:00,1.290,2.090,5.794,7.030,78.00,27.700
1556,2024-02-02T09:30:00,1.191,2.160,5.839,6.837,75.00,27.750
1557,2024-02-02T10:00:00,1.236,2.000,5.723,7.550,73.00,27.750
1558,2024-02-02T10:30:00,1.178,2.310,5.859,7.116,80.00,27.750
1559,2024-02-02T11:00:00,1.234,1.900,5.902,7.357,77.00,27.800
1560,2024-02-02T11:30:00,1.077,1.920,5.856,7.550,67.00,28.000
1561,2024-02-02T12:00:00,1.244,1.990,5.971,6.772,73.00,28.050
1562,2024-02-02T12:30:00,1.139,1.760,5.916,7.336,74.00,28.300
1563,2024-02-02T13:00:00,1.154,1.790,6.188,7.178,75.00,28.300
1564,2024-02-02T13:30:00,1.106,1.880,5.826,6.780,78.00,28.350
1565,2024-02-02T14:00:00,1.106,2.020,5.905,7.533,81.00,28.250
1566,2024-02-02T14:30:00,1.028,1.830,5.929,7.000,78.00,28.250
1567,2024-02-02T15:00:00,1.121,2.030,5.858,6.761,83.00,28.250
1568,2024-02-02T15:30:00,1.072,2.070,5.837,6.822,81.00,28.250
1569,2024-02-02T16:00:00,1.092,2.180,5.782,7.185,85.00,28.150
1570,2024-02-02T16:30:00,1.076,1.690,5.757,6.995,78.00,28.150
1571,2024-02-02T17:00:00,1.126,1.940,5.785,7.257,88.00,28.150
1572,2024-02-02T17:30:00,0.966,1.460,5.799,6.797,83.00,28.100
1573,2024-02-02T18:00:00,1.013,1.700,5.526,6.803,99.00,28.050
1574,2024-02-02T18:30:00,1.031,1.880,5.679,6.748,84.00,28.000
1575,2024-02-02T19:00:00,1.047,1.770,5.578,6.961,92.00,28.100
1576,2024-02-02T19:30:00,0.998,1.580,5.434,7.068,84.00,28.100
1577,2024-02-02T20:00:00,1.027,1.520,5.375,6.781,80.00,28.050
1578,2024-02-02T20:30:00,0.899,1.390,5.167,6.644,78.00,28.000
1579,2024-02-02T21:00:00,0.957,1.450,5.207,6.868,85.00,28.000
1580,2024-02-02T21:30:00,0.884,1.690,5.271,6.766,85.00,27.950
1581,2024-02-02T22:00:00,0.936,1.440,5.425,6.863,92.00,27.950
1582,2024-02-02T22:30:00,0.889,1.610,5.348,6.785,91.00,27.900
1583,2024-02-02T23:00:00,1.002,1.620,5.698,6.534,85.00,27.850
1584,2024-02-02T23:30:00,0.927,1.450,5.481,7.860,90.00,27.850
1585,2024-02-03T00:00:00,1.031,1.530,5.714,6.552,92.00,27.800
1586,2024-02-03T00:30:00,0.972,1.740,5.613,7.184,77.00,27.800
1587,2024-02-03T01:00:00,1.010,1.730,6.038,7.610,75.00,27.800
1588,2024-02-03T01:30:00,0.971,1.670,6.240,6.771,77.00,27.800
1589,2024-02-03T02:00:00,0.966,1.910,6.012,6.784,75.00,27.800
1590,2024-02-03T02:30:00,0.937,1.770,6.455,7.046,80.00,27.800
1591,2024-02-03T03:00:00,0.988,1.910,6.540,7.202,81.00,27.500
1592,2024-02-03T03:30:00,1.107,1.900,6.520,7.895,77.00,27.500
1593,2024-02-03T04:00:00,1.060,2.030,6.594,6.801,80.00,27.500
1594,2024-02-03T04:30:00,1.072,1.880,6.660,7.923,75.00,27.500
1595,2024-02-03T05:00:00,0.974,1.600,6.216,7.040,74.00,27.450
1596,2024-02-03T05:30:00,0.978,1.620,6.272,7.280,74.00,27.550
1597,2024-02-03T06:00:00,1.020,1.640,6.331,7.382,74.00,27.650
1598,2024-02-03T06:30:00,1.026,1.680,6.384,7.112,75.00,27.650
1599,2024-02-03T07:00:00,1.035,1.770,6.234,7.570,71.00,27.700
1600,2024-02-03T07:30:00,1.042,1.950,6.415,7.558,68.00,27.750
1601,2024-02-03T08:00:00,1.047,1.630,6.154,7.040,73.00,27.800
1602,2024-02-03T08:30:00,0.991,1.620,6.000,8.139,68.00,27.800
1603,2024-02-03T09:00:00,0.984,1.630,6.139,7.965,73.00,27.900
1604,2024-02-03T09:30:00,0.972,1.390,6.318,7.855,64.00,28.000
1605,2024-02-03T10:00:00,1.050,1.590,5.991,7.718,70.00,28.000
1606,2024-02-03T10:30:00,1.059,1.640,6.131,7.322,64.00,28.100
1607,2024-02-03T11:00:00,1.005,1.510,5.792,7.306,67.00,28.100
1608,2024-02-03T11:30:00,0.926,1.840,5.411,7.936,71.00,28.150
1609,2024-02-03T12:00:00,0.997,1.740,5.452,7.602,70.00,28.150
1610,2024-02-03T12:30:00,1.080,1.610,5.999,7.532,67.00,28.150
1611,2024-02-03T13:00:00,1.108,1.740,5.944,7.760,71.00,28.150
1612,2024-02-03T13:30:00,1.090,1.680,6.119,7.449,70.00,28.250
1613,2024-02-03T14:00:00,1.084,1.750,6.086,7.301,67.00,28.250
1614,2024-02-03T14:30:00,1.040,2.030,5.709,7.498,74.00,28.250
1615,2024-02-03T15:00:00,1.250,1.950,6.421,11.603,74.00,28.300
1616,2024-02-03T15:30:00,1.130,2.040,6.236,7.622,126.00,28.250
1617,2024-02-03T16:00:00,1.221,1.990,6.526,12.122,70.00,28.250
1618,2024-02-03T16:30:00,1.306,2.070,6.674,11.724,126.00,28.200
1619,2024-02-03T17:00:00,1.271,1.970,6.831,11.044,123.00,28.150
1620,2024-02-03T17:30:00,1.343,2.070,6.738,11.585,129.00,28.150
1621,2024-02-03T18:00:00,1.317,2.230,6.785,10.994,129.00,28.050
1622,2024-02-03T18:30:00,1.296,1.880,7.295,12.167,128.00,28.050
1623,2024-02-03T19:00:00,1.302,1.810,7.284,12.685,129.00,28.000
1624,2024-02-03T19:30:00,1.375,2.340,7.126,12.194,130.00,28.000
1625,2024-02-03T20:00:00,1.170,2.150,6.682,12.292,133.00,28.050
1626,2024-02-03T20:30:00,1.259,2.090,6.700,11.628,130.00,28.050
1627,2024-02-03T21:00:00,1.066,1.550,6.240,12.198,130.00,28.000
1628,2024-02-03T21:30:00,1.053,2.060,6.160,12.203,129.00,28.000
1629,2024-02-03T22:00:00,1.046,1.860,6.167,11.993,133.00,27.950
1630,2024-02-03T22:30:00,1.064,1.950,6.087,12.251,136.00,27.950
1631,2024-02-03T23:00:00,1.082,1.780,6.229,12.447,132.00,27.900
1632,2024-02-03T23:30:00,1.288,2.100,7.147,12.739,132.00,27.900
1633,2024-02-04T00:00:00,1.320,2.040,7.326,11.711,132.00,27.900
1634,2024-02-04T00:30:00,1.201,1.880,6.896,12.755,129.00,27.850
1635,2024-02-04T01:00:00,1.138,2.000,6.806,12.827,128.00,27.800
1636,2024-02-04T01:30:00,1.183,1.760,6.515,12.909,129.00,27.900
1637,2024-02-04T02:00:00,1.234,2.110,6.848,12.201,126.00,27.900
1638,2024-02-04T02:30:00,1.198,1.840,6.888,11.560,132.00,27.900
1639,2024-02-04T03:00:00,1.349,2.030,7.226,12.154,128.00,27.850
1640,2024-02-04T03:30:00,1.274,2.070,6.947,7.540,68.00,27.900
1641,2024-02-04T04:00:00,1.202,1.820,6.653,7.615,70.00,27.900
1642,2024-02-04T04:30:00,1.244,2.550,6.662,12.562,125.00,27.750
1643,2024-02-04T05:00:00,1.274,2.140,6.814,12.164,125.00,27.750
1644,2024-02-04T05:30:00,1.304,1.990,6.786,7.597,68.00,27.700
1645,2024-02-04T06:00:00,1.269,2.390,6.967,11.291,68.00,27.700
1646,2024-02-04T06:30:00,1.251,1.970,6.806,8.107,113.00,27.750
1647,2024-02-04T07:00:00,1.330,2.330,6.599,8.084,68.00,27.800
1648,2024-02-04T07:30:00,1.252,1.750,6.834,11.546,67.00,27.850
1649,2024-02-04T08:00:00,1.283,2.120,6.841,12.179,118.00,27.950
1650,2024-02-04T08:30:00,1.247,1.990,7.127,12.586,119.00,28.050
1651,2024-02-04T09:00:00,1.166,1.940,6.663,12.361,116.00,28.150
1652,2024-02-04T09:30:00,1.227,1.830,7.291,12.362,118.00,28.400
1653,2024-02-04T10:00:00,1.183,1.870,6.705,12.982,118.00,28.800
1654,2024-02-04T10:30:00,1.193,2.110,6.707,12.964,113.00,29.050
1655,2024-02-04T11:00:00,1.086,1.880,6.352,13.140,116.00,28.850
1656,2024-02-04T11:30:00,1.081,1.610,6.280,13.829,77.00,28.900
1657,2024-02-04T12:00:00,1.129,2.070,6.450,7.275,83.00,29.700
1658,2024-02-04T12:30:00,1.156,2.020,6.472,12.996,116.00,29.650
1659,2024-02-04T13:00:00,1.190,2.160,6.384,7.581,116.00,29.850
1660,2024-02-04T13:30:00,1.192,1.870,6.800,12.983,70.00,30.000
1661,2024-02-04T14:00:00,1.205,2.320,6.801,13.099,125.00,29.850
1662,2024-02-04T14:30:00,1.231,2.050,6.910,10.999,123.00,29.450
1663,2024-02-04T15:00:00,1.273,2.530,6.829,12.352,130.00,28.850
1664,2024-02-04T15:30:00,1.199,1.710,6.470,12.686,140.00,28.600
1665,2024-02-04T16:00:00,1.165,1.950,6.576,12.984,133.00,28.550
1666,2024-02-04T16:30:00,1.148,1.960,5.950,7.863,136.00,28.550
1667,2024-02-04T17:00:00,1.154,1.800,6.085,8.118,75.00,28.700
1668,2024-02-04T17:30:00,1.169,1.960,6.155,7.853,106.00,28.950
1669,2024-02-04T18:00:00,1.043,1.640,5.596,7.277,91.00,28.700
1670,2024-02-04T18:30:00,1.101,1.850,5.594,7.268,92.00,28.550
1671,2024-02-04T19:00:00,1.145,1.990,5.782,7.558,91.00,28.500
1672,2024-02-04T19:30:00,1.151,2.040,6.166,7.277,95.00,28.450
1673,2024-02-04T20:00:00,1.115,1.770,6.096,7.269,91.00,28.500
1674,2024-02-04T20:30:00,1.109,1.870,6.255,11.298,91.00,28.350
1675,2024-02-04T21:00:00,1.152,2.020,5.824,7.623,136.00,28.350
1676,2024-02-04T21:30:00,1.163,1.970,5.912,10.858,81.00,28.300
1677,2024-02-04T22:00:00,1.139,1.740,6.205,10.774,132.00,28.250
1678,2024-02-04T22:30:00,1.192,1.940,6.185,7.539,126.00,28.200
1679,2024-02-04T23:00:00,1.187,2.130,6.295,12.884,135.00,28.200
1680,2024-02-04T23:30:00,1.213,2.250,6.292,7.342,135.00,28.200
1681,2024-02-05T00:00:00,1.252,2.230,6.515,10.819,116.00,28.150
1682,2024-02-05T00:30:00,1.126,1.910,5.792,7.480,130.00,28.100
1683,2024-02-05T01:00:00,1.119,1.900,5.714,7.114,132.00,28.050
1684,2024-02-05T01:30:00,1.193,1.780,6.240,6.829,118.00,28.000
